GeneSymbol,N_SNPs,Threshold_Used,Mean_F_stat,Is_Weak_Instrument,MR_Method,MR_Beta,MR_SE,MR_CI_Lower,MR_CI_Upper,MR_Pvalue,Cochran_Q,Cochran_Q_Pval,Top_Instrument_SNP,MR_FDR
GMIP,1,5.0e-08,445.07918961000007,False,Wald Ratio,-0.0006784115045323846,0.0021005059235029207,-0.00479540311459811,0.0034385801055333404,0.7467139576648771,0.0,1.0,rs56083851,0.9393433727363826
SLC26A8,3,5.0e-08,469.80609512999996,False,IVW,0.0007051455891395764,0.001904564276723677,-0.0030278003932388306,0.004438091571517984,0.7467362582458696,5.306754158789399,0.07041302072817657,rs6922972,0.9393433727363826
RP11-424I19.2,1,5.0e-08,139.26596121,False,Wald Ratio,-0.0007297686055426722,0.0022597877417787193,-0.005158952579428962,0.003699415368343618,0.7467431113431664,0.0,1.0,rs11638966,0.9393433727363826
PPARG,2,5.0e-08,528.0710620999998,False,IVW,-0.0008288258706852413,0.0019724827344323,-0.004694892030172549,0.0030372402888020665,0.7467570545798172,2.0381451931966073,0.1533965910480244,rs1699346,0.9393433727363826
FBXL19-AS1,1,1.0e-05 (relaxed),28.435556249999994,False,Wald Ratio,0.0024934543218723664,0.007726292706952457,-0.012650079383754448,0.017636988027499183,0.7469048397311924,0.0,1.0,rs4346218,0.9393433727363826
MDC1,3,5.0e-08,158.96980321666663,False,IVW,0.0004921225963753301,0.001525502225037788,-0.0024978617646987345,0.0034821069574493945,0.7470003890119954,0.47350792550381504,0.7891854331453697,rs115316399,0.9393433727363826
HOXB2,3,5.0e-08,4755.914085446667,False,IVW,0.00022732133634617495,0.0006148108353937912,-0.0009777079010256557,0.0014323505737180058,0.7470550639141262,4.376737594227736,0.11209945651699382,rs72829824,0.9393433727363826
TMEM123,1,5.0e-08,290.52520703999994,False,Wald Ratio,0.0008962585672127019,0.0027800311193906715,-0.004552602426793014,0.006345119561218418,0.7471560779412578,0.0,1.0,rs12799526,0.9393433727363826
CTH,2,5.0e-08,1200.781365185,False,IVW,-0.0008226007956213058,0.001961351553679239,-0.004666849840832613,0.0030216482495900024,0.7471841760607458,4.398730050453153,0.035965703236871316,rs511459,0.9393433727363826
TRGVA,1,5.0e-08,402.94941695999995,False,Wald Ratio,-0.00028058708239239857,0.000870504314153978,-0.0019867755381341957,0.0014256013733493984,0.7472049473394213,0.0,1.0,rs2735161,0.9393433727363826
ZNF883,1,5.0e-08,383.17671000999997,False,Wald Ratio,-0.0005922629249105231,0.001837695245733006,-0.004194145606547215,0.0030096197567261685,0.7472362546072775,0.0,1.0,rs74831893,0.9393433727363826
BNIP2,1,5.0e-08,425.86100495999995,False,Wald Ratio,-0.000880629414162281,0.002733316646632354,-0.006237930041561694,0.004476671213237133,0.7473137140867816,0.0,1.0,rs8040114,0.9393433727363826
RP11-68I3.5,1,5.0e-08,34.140648999999996,False,Wald Ratio,0.0009552267649031563,0.0029650238782593973,-0.004856220036485262,0.006766673566291575,0.7473277370858935,0.0,1.0,rs2264352,0.9393433727363826
RP11-307E17.8,2,5.0e-08,572.1767363650001,False,IVW,0.000507767447505295,0.001211807585481043,-0.0018673754200375491,0.0028829103150481393,0.7473945422900079,3.760349917971573,0.05248159453948964,rs6479536,0.9393433727363826
COL4A4,1,5.0e-08,219.79248516,False,Wald Ratio,0.001107004016155067,0.0034388289044702766,-0.005633100636606675,0.00784710866891681,0.7475185411875156,0.0,1.0,rs4675115,0.9393433727363826
KLHDC4,2,5.0e-08,3261.6094292000002,False,IVW,0.000320158800376497,0.0007645547239177072,-0.0011783684585022092,0.001818686059255203,0.747537839850402,1.6359735830927375,0.20087880491479915,rs2290019,0.9393433727363826
SERHL2,1,5.0e-08,280.64625625,False,Wald Ratio,-0.0004556360228751921,0.0014159468609180762,-0.003230891870274621,0.0023196198245242373,0.747612602507775,0.0,1.0,rs137112,0.9393433727363826
RP11-552D4.1,1,5.0e-08,109.13354088999999,False,Wald Ratio,-0.0005758936576980414,0.0017897432993120685,-0.004083790524349695,0.0029320032089536125,0.7476235750743203,0.0,1.0,rs28417369,0.9393433727363826
MRPS11,1,5.0e-08,158.13817009000002,False,Wald Ratio,0.0010525302267395075,0.0032719396431235555,-0.005360471473782661,0.007465531927261676,0.7476921941219294,0.0,1.0,rs62024338,0.9393433727363826
FOSB,1,5.0e-08,54.06955024000001,False,Wald Ratio,0.0016052658413162981,0.004993221643252274,-0.00818144857945816,0.011391980262090755,0.7478398456527491,0.0,1.0,rs1049739,0.9393433727363826
RPS19BP1,1,1.0e-05 (relaxed),28.949780249999996,False,Wald Ratio,0.00261054486677524,0.008120736263257853,-0.013306098209210153,0.018527187942760634,0.7478568763036786,0.0,1.0,rs10854722,0.9393433727363826
ALG10,3,5.0e-08,162.18996088666665,False,IVW,0.00029407500739075926,0.0009149859159539623,-0.0014992973878790068,0.0020874474026605252,0.747908497144997,0.11986600882537482,0.9418276297658457,rs11494828,0.9393433727363826
CEP68,1,5.0e-08,1001.0263209999999,False,Wald Ratio,0.00047143666508870226,0.0014668415093759908,-0.0024035726932882394,0.0033464460234656442,0.7479104837784065,0.0,1.0,rs74181299,0.9393433727363826
RP11-713N11.3,1,5.0e-08,66.29867776,False,Wald Ratio,0.0006805243675551424,0.0021175244829729207,-0.003469823619071782,0.004830872354182067,0.747924459635432,0.0,1.0,rs10842464,0.9393433727363826
LRMP,1,5.0e-08,449.93197456,False,Wald Ratio,0.0006583437292199771,0.0020485070502960895,-0.0033567300893603586,0.004673417547800313,0.7479244596354322,0.0,1.0,rs10842464,0.9393433727363826
NCR3LG1,1,5.0e-08,154.25391601000004,False,Wald Ratio,0.001083936123476509,0.0033738459339817772,-0.005528801907127774,0.007696674154080792,0.7480011531599806,0.0,1.0,rs7118875,0.9393686917773592
MAP2K3,1,5.0e-08,57.81017089,False,Wald Ratio,0.0018898007436513908,0.005886037925958112,-0.009646833591226507,0.01342643507852929,0.7481611362066127,0.0,1.0,rs8074866,0.9394985972800088
ZNF813,1,5.0e-08,112.78864804000001,False,Wald Ratio,0.0007600884675279913,0.002368744450757154,-0.0038826506559560313,0.0054028275910120134,0.7482994917842158,0.0,1.0,rs17173219,0.9395468045244113
B3GAT3,1,5.0e-08,64.76225625,False,Wald Ratio,0.0017446899969952153,0.005438570539813774,-0.008914908261039783,0.012404288255030212,0.7483624376701794,0.0,1.0,rs2516633,0.9395468045244113
ACAP3,1,5.0e-08,34.56852025,False,Wald Ratio,0.0022292714073425474,0.006951806888686629,-0.011396270094483244,0.01585481290916834,0.74845661469362,0.0,1.0,rs28418680,0.9395468045244113
ANKRD65,1,5.0e-08,111.48192225000001,False,Wald Ratio,0.0008373634506771608,0.002611251813295883,-0.0042806901033827695,0.005955417004737092,0.74845661469362,0.0,1.0,rs28418680,0.9395468045244113
RP11-205M20.7,1,5.0e-08,85.26121569000001,False,Wald Ratio,0.0005589632575619838,0.0017432666595214369,-0.002857839395100032,0.0039757659102239995,0.7484822491267231,0.0,1.0,rs7855693,0.9395468045244113
CENPQ,3,5.0e-08,1070.1214183266666,False,IVW,-0.0007706229450261083,0.0020986218178959204,-0.004883921708102112,0.003342675818049896,0.7486810776568251,14.295331204448132,0.0007866984064660576,rs2501968,0.9397253955541476
P2RX7,2,5.0e-08,682.91994697,False,IVW,-0.0003890416102778703,0.0012155735935264064,-0.002771565853589627,0.001993482633033886,0.7489321229938672,0.017859002839347424,0.8936891660163813,rs11065453,0.9399631169004858
RTEL1P1,1,5.0e-08,181.54328644000003,False,Wald Ratio,0.0005306052877162627,0.0016582459739731075,-0.002719556821271028,0.0037807673967035532,0.7489836102408782,0.0,1.0,rs6533610,0.9399631169004858
MAST4,2,5.0e-08,662.5217235249999,False,IVW,-0.00023454965071722787,0.0007332131409717593,-0.001671647407021876,0.0012025481055874202,0.7490495484744999,0.0295696096673378,0.863470420428191,rs6893629,0.9399748733065698
TOP3BP1,1,5.0e-08,678.15972225,False,Wald Ratio,-0.00021827424625643684,0.0006827814624471014,-0.0015565259126527555,0.001119977420139882,0.7492079596676309,0.0,1.0,rs114986945,0.9400752832969183
RRBP1,1,5.0e-08,1025.7863784100002,False,Wald Ratio,-0.00044135671428921643,0.0013808160061334058,-0.0031477560863106915,0.002265042657732259,0.7492452640123319,0.0,1.0,rs6080761,0.9400752832969183
ADRM1,1,5.0e-08,95.74035409000001,False,Wald Ratio,0.001551103779982648,0.004854781523660774,-0.00796426800639247,0.011066475566357765,0.749347222226191,0.0,1.0,rs2427277,0.9400752832969183
GNB1,1,1.0e-05 (relaxed),23.092830250000002,False,Wald Ratio,0.0033475867582384313,0.010477946553286288,-0.017189188486202694,0.023884362002679554,0.7493558694792779,0.0,1.0,rs2803331,0.9400752832969183
AIM2,1,5.0e-08,563.2268097599999,False,Wald Ratio,0.0005873616586134871,0.0018393207215006602,-0.0030177069555278064,0.004192430272754781,0.749471597740595,0.0,1.0,rs76576833,0.9401494842260099
OTUD6B,3,5.0e-08,89.45413285666666,False,IVW,0.0008581917729642114,0.002688896344253168,-0.004412045061771998,0.00612842860770042,0.7496041677214511,1.4115760162119506,0.49371936606414135,rs57609704,0.9401753107386537
ELOVL6,1,5.0e-08,349.78350625,False,Wald Ratio,-0.0007935455659337811,0.002486358263614246,-0.005666807762617704,0.004079716630750141,0.7496053512677952,0.0,1.0,rs17540619,0.9401753107386537
TPM2,3,5.0e-08,785.1029434800001,False,IVW,0.00038991863267871866,0.0010663653241666474,-0.0017001574026879105,0.002479994668045348,0.7496767702039091,2.7465998955434143,0.25326980190580106,rs2093400,0.9401856621663641
LINC00639,3,5.0e-08,432.2563700166666,False,IVW,-0.0002922450586853156,0.0007994140137168166,-0.0018590965255702759,0.0012746064081996448,0.7497267708055082,3.9868180781619245,0.1362302188023401,rs12887714,0.9401856621663641
EIF2D,1,5.0e-08,415.44630625,False,Wald Ratio,0.0003520812851023607,0.0011055352352214124,-0.0018147677759316073,0.0025189303461363288,0.7501274330221046,0.0,1.0,rs4844541,0.9405645245886693
AP5Z1,1,5.0e-08,142.70930521,False,Wald Ratio,0.0011791245211963093,0.003704195039256573,-0.0060810977557465735,0.008439346798139192,0.7502411591123914,0.0,1.0,rs191242271,0.9405645245886693
TFPT,1,5.0e-08,1168.7236195599999,False,Wald Ratio,-0.00028708164429948655,0.0009018999732091944,-0.0020548055917895074,0.0014806423031905344,0.750251596055846,0.0,1.0,rs16985368,0.9405645245886693
UBE2I,2,5.0e-08,724.2123892899999,False,IVW,-0.0005746486353936282,0.0013891795604908438,-0.003297440573955682,0.002148143303168425,0.7503006165576638,1.6883039131925628,0.19382470170281973,rs12446893,0.9405645245886693
ITGB2-AS1,1,5.0e-08,1518.5517859600002,False,Wald Ratio,-0.00018237244725882777,0.0005730871782661404,-0.0013056233166604627,0.0009408784221428073,0.7503119146258312,0.0,1.0,rs7281820,0.9405645245886693
ME1,1,5.0e-08,112.31548440999998,False,Wald Ratio,-0.0013045239601585526,0.004100948958389341,-0.00934238391860166,0.006733335998284555,0.7504068462367717,0.0,1.0,rs2022265,0.9405958929027574
CRLF3,3,5.0e-08,485.7747145733333,False,IVW,-0.0006830636520890772,0.0018743625973107335,-0.004356814342818115,0.0029906870386399607,0.7504647123861417,3.838243498811642,0.14673577633924983,rs11651622,0.9405958929027574
IRS2,2,5.0e-08,85.20894521,False,IVW,-0.0019092920556748785,0.004619836827424735,-0.010964172237427358,0.007145588126077602,0.7505067614410663,1.8773969850303047,0.17063029251841122,rs4771629,0.9405958929027574
INPP5K,1,5.0e-08,1440.050704,False,Wald Ratio,0.00034484729016487624,0.0010849426282879568,-0.001781640261279519,0.0024713348416092714,0.7505999269192449,0.0,1.0,rs76739945,0.940641706440167
RP11-697N18.3,3,5.0e-08,96.79159214000002,False,IVW,-0.0008396145292656353,0.0023061553792950037,-0.0053596790726838425,0.0036804500141525715,0.7506888654848365,8.527710652281996,0.014067961147464891,rs72646308,0.9406822163571676
RP11-2E17.1,1,5.0e-08,39.86407043999999,False,Wald Ratio,0.0008145350421919485,0.002565007164711461,-0.004212879000642515,0.005841949085026412,0.7508212733728612,0.0,1.0,rs12898576,0.9407032409832139
SYTL3,1,5.0e-08,269.0157628900001,False,Wald Ratio,0.0006345201329013011,0.0019987384186390986,-0.003283007167631332,0.004552047433433935,0.7508943454304811,0.0,1.0,rs117299465,0.9407032409832139
CACYBP,2,5.0e-08,44.58777017,False,IVW,-0.0014685253530838881,0.004626389064728872,-0.010536247919952477,0.0075991972137847,0.7509221561024271,0.0003844742797849762,0.9843560694576645,rs332783,0.9407032409832139
HCG22,2,5.0e-08,296.78458353999997,False,IVW,-0.0002275643773794222,0.0007170879251079713,-0.0016330567105910458,0.0011779279558322014,0.7509817193407318,0.33300367386297386,0.5638957460259985,rs1265054,0.9407032409832139
RPS20P14,1,1.0e-05 (relaxed),21.777155559999997,False,Wald Ratio,-0.002432464936411135,0.007668877634037565,-0.01746346509912476,0.012598535226302492,0.7511020453363764,0.0,1.0,rs75500517,0.9407032409832139
RP11-493L12.4,1,5.0e-08,2007.3177696100001,False,Wald Ratio,0.00015183908621838873,0.00047873970713562566,-0.0007864907397674376,0.001090168912204215,0.751119028735199,0.0,1.0,rs1101799,0.9407032409832139
PSMD8,1,5.0e-08,130.11052356,False,Wald Ratio,0.0013996277337945209,0.004414807295188352,-0.007253394564774649,0.01005265003236369,0.7512206021234493,0.0,1.0,rs73043099,0.9407032409832139
KRTAP5-1,1,5.0e-08,40.89858304,False,Wald Ratio,0.0021351009973831895,0.006737037692569436,-0.011069492880052906,0.015339694874819284,0.7513044171782781,0.0,1.0,rs11035302,0.9407032409832139
TBC1D4,3,5.0e-08,938.4174455800002,False,IVW,0.0004699765633806394,0.001294301765879557,-0.002066854897743292,0.003006808024504571,0.751307722780826,3.925698658198022,0.14045764017274887,rs724543,0.9407032409832139
XPOT,1,5.0e-08,153.313924,False,Wald Ratio,-0.0010593209454710583,0.0033426390924818574,-0.0076108935667354985,0.005492251675793382,0.7513107156169292,0.0,1.0,rs12367468,0.9407032409832139
DEGS1,3,5.0e-08,565.3313066466666,False,IVW,-0.0003470907545896853,0.0010954681763591589,-0.0024942083802536367,0.0018000268710742658,0.7513631978588251,0.49255894548240564,0.7817037295110482,rs141090494,0.9407032409832139
UBE4A,2,5.0e-08,309.9346212250001,False,IVW,-0.0009189349634557892,0.002232525372316584,-0.005294684693196294,0.0034568147662847157,0.7514147814423517,1.5613272209425209,0.21147099538529746,rs3212262,0.9407032409832139
IFI16,2,5.0e-08,298.75709225,False,IVW,-0.0005645836421411015,0.0017824883767900699,-0.0040582608606496385,0.0029290935763674354,0.7514416296082209,0.4344432867897988,0.5098167104979487,rs1057027,0.9407032409832139
STK17A,1,5.0e-08,90.554256,False,Wald Ratio,-0.0016588034247172394,0.0052432612598671,-0.011935595494056756,0.008617988644622277,0.7517227184577988,0.0,1.0,rs4724242,0.9409842315726069
ZBTB14,1,5.0e-08,675.02794969,False,Wald Ratio,-0.0005275646283359904,0.0016686979103564946,-0.0037982125326347198,0.002743083275962739,0.7518860261638138,0.0,1.0,rs7235451,0.9410198512547336
AFMID,1,5.0e-08,98.49173049000001,False,Wald Ratio,-0.0009250860881877827,0.0029271197418720505,-0.006662240782257002,0.004812068605881436,0.751972363816753,0.0,1.0,rs144204502,0.9410198512547336
CTB-12O2.1,2,5.0e-08,106.573164625,False,IVW,0.0003402166335769588,0.0010767514553369432,-0.0017702162188834496,0.002450649486037367,0.7520284679538956,0.30080019845619865,0.5833812026022799,rs2915816,0.9410198512547336
GOLGA8K,3,5.0e-08,47.040891423333335,False,IVW,0.00046322358328014117,0.0014660576970969277,-0.002410249503029837,0.0033366966695901196,0.7520287309182343,0.07768771498322605,0.9619008910391194,rs11857727,0.9410198512547336
TMEM176B,2,5.0e-08,1341.761999245,False,IVW,-0.00016720403693593143,0.0005291969323219347,-0.0012044300242869234,0.0008700219504150607,0.752034340684377,7.350302000964572e-05,0.9931595081025362,rs10266177,0.9410198512547336
NDUFV2,1,5.0e-08,95.34546025,False,Wald Ratio,0.0006329442144309393,0.0020047820009258233,-0.0032964285073836743,0.004562316936245553,0.752217149620549,0.0,1.0,rs11660603,0.9411777227481206
GRTP1,1,5.0e-08,297.942121,False,Wald Ratio,-0.0007752406027041048,0.002456501527177181,-0.00558998359597138,0.004039502390563171,0.7523158037969584,0.0,1.0,rs4907618,0.9412302835547218
CYTIP,2,5.0e-08,221.03208868,False,IVW,-0.000377675622906585,0.0011976657531222454,-0.002725100499026186,0.0019697492532130163,0.7525011693321828,0.12202331476032136,0.7268503183085379,rs16841714,0.9413913137798186
LRPAP1,2,5.0e-08,387.8648049700001,False,IVW,-0.0012888029252393822,0.0031516649511375613,-0.007466066229469002,0.004888460378990238,0.7528776677324884,4.934888536638629,0.02631976006744019,rs1794442,0.9417914121089384
GPR114,1,5.0e-08,614.4151987600001,False,Wald Ratio,0.0005548241298865394,0.0017630015023808487,-0.0029006588147799236,0.004010307074553003,0.7529861893651284,0.0,1.0,rs6499882,0.9418562573389772
LMO2,1,5.0e-08,47.004736,False,Wald Ratio,-0.001997491422663746,0.006356303062833563,-0.014455845425817529,0.010460862580490036,0.7533284000169329,0.0,1.0,rs7105661,0.9421452036133482
KCNJ14,1,5.0e-08,31.226861609999997,False,Wald Ratio,0.0019034150173832735,0.006056994222324766,-0.009968293658373267,0.013775123693139815,0.753330595522806,0.0,1.0,rs79232596,0.9421452036133482
CCDC47,1,5.0e-08,240.31820484,False,Wald Ratio,-0.0008919957076427553,0.002840600876247792,-0.006459573425088429,0.004675582009802917,0.7535084635063087,0.0,1.0,rs721575,0.9421798114760492
ELOF1,2,5.0e-08,411.942525865,False,IVW,0.0004864500571372352,0.0015492792128879382,-0.0025501372001231234,0.003523037314397594,0.7535326159392335,0.05318595216348085,0.8176094091635738,rs7359902,0.9421798114760492
MBOAT1,1,5.0e-08,638.9216736100001,False,Wald Ratio,-0.0005460914607494426,0.0017402398971851378,-0.003956961659232313,0.0028647787377334274,0.7536711195248484,0.0,1.0,rs949550,0.9421798114760492
METRN,1,5.0e-08,678.11284836,False,Wald Ratio,-0.000343163855290809,0.0010935824623752694,-0.002486585481546337,0.001800257770964719,0.7536745567250829,0.0,1.0,rs9928077,0.9421798114760492
MPHOSPH6,1,5.0e-08,5971.317440489999,False,Wald Ratio,-0.00019107394495824587,0.0006089443550191053,-0.0013846048807956922,0.0010024569908792004,0.7536889022823037,0.0,1.0,rs2303260,0.9421798114760492
SEZ6L,1,5.0e-08,137.57882436,False,Wald Ratio,-0.0008356402789313842,0.002663671660358406,-0.00605643673323386,0.004385156175371091,0.7537356467785383,0.0,1.0,rs77494677,0.9421798114760492
ZNF503,3,5.0e-08,739.7448163733335,False,IVW,-0.00028420563837297345,0.0009060029957815568,-0.0020599715101048246,0.0014915602333588779,0.7537551898141022,0.6860621475452713,0.7096161607663716,rs17769639,0.9421798114760492
NUCB1,1,5.0e-08,3935.89352689,False,Wald Ratio,0.00021594737774592525,0.0006889871365716149,-0.0011344674099344398,0.0015663621654262903,0.7539560461666728,0.0,1.0,rs3745697,0.9422157770812581
AC093726.6,1,5.0e-08,830.7307417599997,False,Wald Ratio,-0.00036769951814112634,0.00117335542663963,-0.002667476154354801,0.0019320771180725482,0.75399625371396,0.0,1.0,rs11543936,0.9422157770812581
DERL2,1,1.0e-05 (relaxed),25.627893760000003,False,Wald Ratio,0.0027666032413558197,0.008828838246316962,-0.014537919721425426,0.020071126204137067,0.754007300355509,0.0,1.0,rs72827608,0.9422157770812581
DLL1,1,5.0e-08,1469.3268912400001,False,Wald Ratio,-0.0003768062844651841,0.0012031124551773313,-0.002734906696612753,0.0019812941276823853,0.7541341087289353,0.0,1.0,rs62428586,0.9422157770812581
